start_gx,end_gx,blink_id,end_time,end_gy,mean_gx,mean_gy,sd,duration,rms,start_time,type,start_gy,amplitude,peak_velocity,end_point
,,,624200.947347,,0.6478535537597667,0.6232696771633242,0.08363444986408272,0.43436049995943904,0.006731353253518457,624200.5129865,fixation,,,,
,,,624202.03103,,0.4165815812096455,0.5906347159304102,0.033625876084033696,0.6457704999484122,0.0024523046872897765,624201.3852595,fixation,,,,
,,,624203.3464595,,0.47544971439112876,0.6081621060112993,0.005153630096214762,0.969768000068143,0.0005743737093682635,624202.3766915,fixation,,,,
,,,624204.6895705,,0.4757649147002007,0.6321412551523063,0.07841896565733035,1.001644500065595,0.006471625185550923,624203.687926,fixation,,,,
,,,624205.9849980001,,0.3444451734719542,0.5749619476443332,0.12018385353930976,0.951684000203386,0.006244262218457291,624205.0333139999,fixation,,,,
,,,624206.7968555,,0.20937864413643165,0.5079276355624591,0.029368087004285875,0.4708869999740273,0.002999804168067319,624206.3259685,fixation,,,,
,,,624208.054746,,0.4195931707570472,0.5776055744907621,0.06296406546770777,0.6040494999615476,0.006824704543680554,624207.4506965,fixation,,,,
,,,624208.720702,,0.21391459919444203,0.4757674282924539,0.0095439315982505,0.33531600004062057,0.002235640730249378,624208.3853859999,fixation,,,,
,,,624210.208513,,0.3350655110355979,0.5974421630322169,0.05354778288924491,1.1554330000653863,0.0015006291680813818,624209.05308,fixation,,,,
,,,624211.6705895,,0.3589830802134243,0.5831903860994879,0.07857566441313697,1.1258895000210032,0.002904348121590786,624210.5447,fixation,,,,
,,,624212.7651295001,,0.2569473105928231,0.37964754256434313,0.026081505078314714,0.7060105000855401,0.004410591989730224,624212.059119,fixation,,,,
,,,624214.445542,,0.5566471553660585,0.6672217919160259,0.04600294036349018,1.2980910000624135,0.002321856127381892,624213.1474509999,fixation,,,,
,,,624215.8435765,,0.4988658742682645,0.6562520350895861,0.028218258788640607,1.054848499945365,0.0015688690723110207,624214.788728,fixation,,,,
,,,624217.4419809999,,0.5025883667702923,0.7030075800654335,0.01514784919632875,1.265485499985516,0.0006950909801426633,624216.1764954999,fixation,,,,
,,,624219.5395114999,,0.4193405091479649,0.6438044849367405,0.1117049270437207,1.7717539999866858,0.0040607057887540815,624217.7677574999,fixation,,,,
,,,624220.0133694999,,0.6251352245722274,0.4354433945283716,0.0035670946586781253,0.13841649994719774,0.0006932760603519634,624219.874953,fixation,,,,
,,,624221.159063,,0.4798953537206384,0.6530693848643386,0.03895154994491576,0.6817499999888241,0.006963811438697447,624220.477313,fixation,,,,
,,,624221.6813914999,,0.6428913198994943,0.29065449309110053,0.006664173269707972,0.08312499988824129,0.001961018264109183,624221.5982665,fixation,,,,
,,,624222.7090175,,0.5666802707921677,0.5213436905494222,0.02565981318885976,0.6277545001357794,0.001680449383895551,624222.0812629999,fixation,,,,
,,,624223.454254,,0.5235315926491737,0.6026497355885417,0.014340639741569162,0.4176944999489933,0.0009243976243471405,624223.0365595,fixation,,,,
,,,624224.1295304999,,0.4948973096591961,0.5666535525947832,0.00886621198074981,0.33614349993877113,0.0008149038086535084,624223.793387,fixation,,,,
,,,624225.3711534999,,0.42311615080708626,0.5105359665238132,0.02736714032563357,0.7346579999430105,0.0012438645774566345,624224.6364955,fixation,,,,
,,,624225.9047985,,0.41849120413653884,0.6023771958312198,0.0055750198657191505,0.19250500004272908,0.000589094303691971,624225.7122935,fixation,,,,
,,,624226.95991,,0.4121980935824016,0.26098025797959834,0.03212248404838297,0.3860875000245869,0.006498052102342007,624226.5738225,fixation,,,,
,,,624227.4085619999,,0.8992783143184716,0.34968982231737555,0.03341237316975737,0.059239499969407916,0.05468344421188614,624227.3493224999,fixation,,,,
,,,624228.123548,,0.5395196309443556,0.6480799860965129,0.1917482970408371,0.7087430000538006,0.022649028656555586,624227.414805,fixation,,,,
,,,624228.2751035,,0.486412708027328,0.3971373051994877,0.0019920114765966624,0.13195800001267344,0.000683564530583526,624228.1431455,fixation,,,,
,,,624228.7242594999,,0.40040268626696895,0.26071718400749516,0.01032249932445446,0.20541749999392778,0.009903370588580773,624228.5188419999,fixation,,,,
,,,624230.602934,,0.35243685600725505,0.7190176853967516,0.08912210639160359,0.9517094999318942,0.01370920258241781,624229.6512245,fixation,,,,
,,,624230.69481,,0.30185035254717907,-0.09519465757991492,0.09201509257330166,0.06327799998689443,0.063396329297308,624230.631532,fixation,,,,
